split,label,president_dir,filename,source_path,output_path,char_count
train,republican,Donald_J_Trump_(2nd_Term),"April 15, 2025__executive-order-14275restoring-common-sense-to-federal-procurement.txt","Donald_J_Trump_(2nd_Term)/April 15, 2025__executive-order-14275restoring-common-sense-to-federal-procurement.txt","train/republican/Donald_J_Trump_(2nd_Term)/April 15, 2025__executive-order-14275restoring-common-sense-to-federal-procurement.txt",6940
train,republican,George_W_Bush,"December 26, 2008__executive-order-13482closing-of-executive-departments-and-agencies-of-the-federal-government-on-friday-december-26-2008.txt","George_W_Bush/December 26, 2008__executive-order-13482closing-of-executive-departments-and-agencies-of-the-federal-government-on-friday-december-26-2008.txt","train/republican/George_W_Bush/December 26, 2008__executive-order-13482closing-of-executive-departments-and-agencies-of-the-federal-government-on-friday-december-26-2008.txt",1110
train,republican,George_W_Bush,"March 21, 2003__executive-order-13291further-adjustment-of-certain-rates-of-pay.txt","George_W_Bush/March 21, 2003__executive-order-13291further-adjustment-of-certain-rates-of-pay.txt","train/republican/George_W_Bush/March 21, 2003__executive-order-13291further-adjustment-of-certain-rates-of-pay.txt",880
train,republican,George_W_Bush,"September 28, 2004__executive-order-13358assignment-of-functions-relating-to-certain-appointments-promotions-and-commissions-in-the-armed-forces.txt","George_W_Bush/September 28, 2004__executive-order-13358assignment-of-functions-relating-to-certain-appointments-promotions-and-commissions-in-the-armed-forces.txt","train/republican/George_W_Bush/September 28, 2004__executive-order-13358assignment-of-functions-relating-to-certain-appointments-promotions-and-commissions-in-the-armed-forces.txt",2824
train,republican,George_W_Bush,"February 04, 2008__executive-order-13458implementation-of-the-protocol-additional-to-the-agreement-between-the-united-states-and-the-international-atomic-energ.txt","George_W_Bush/February 04, 2008__executive-order-13458implementation-of-the-protocol-additional-to-the-agreement-between-the-united-states-and-the-international-atomic-energ.txt","train/republican/George_W_Bush/February 04, 2008__executive-order-13458implementation-of-the-protocol-additional-to-the-agreement-between-the-united-states-and-the-international-atomic-energ.txt",1731
train,republican,George_W_Bush,"June 26, 2008__executive-order-13466continuing-certain-restrictions-with-respect-to-north-korea-and-north-korean-nationals.txt","George_W_Bush/June 26, 2008__executive-order-13466continuing-certain-restrictions-with-respect-to-north-korea-and-north-korean-nationals.txt","train/republican/George_W_Bush/June 26, 2008__executive-order-13466continuing-certain-restrictions-with-respect-to-north-korea-and-north-korean-nationals.txt",3271
train,republican,Donald_J_Trump_(1st_Term),"May 11, 2017__executive-order-13800strengthening-the-cybersecurity-of-federal-networks-and-critical-infrastructure.txt","Donald_J_Trump_(1st_Term)/May 11, 2017__executive-order-13800strengthening-the-cybersecurity-of-federal-networks-and-critical-infrastructure.txt","train/republican/Donald_J_Trump_(1st_Term)/May 11, 2017__executive-order-13800strengthening-the-cybersecurity-of-federal-networks-and-critical-infrastructure.txt",20558
train,republican,Donald_J_Trump_(2nd_Term),"April 23, 2025__executive-order-14283white-house-initiative-to-promote-excellence-and-innovation-at-historically-black-colleges-and-universities.txt","Donald_J_Trump_(2nd_Term)/April 23, 2025__executive-order-14283white-house-initiative-to-promote-excellence-and-innovation-at-historically-black-colleges-and-universities.txt","train/republican/Donald_J_Trump_(2nd_Term)/April 23, 2025__executive-order-14283white-house-initiative-to-promote-excellence-and-innovation-at-historically-black-colleges-and-universities.txt",7208
train,republican,George_W_Bush,"February 06, 2004__executive-order-13328commission-on-the-intelligence-capabilities-of-the-united-states-regarding-weapons-of-mass-destruction.txt","George_W_Bush/February 06, 2004__executive-order-13328commission-on-the-intelligence-capabilities-of-the-united-states-regarding-weapons-of-mass-destruction.txt","train/republican/George_W_Bush/February 06, 2004__executive-order-13328commission-on-the-intelligence-capabilities-of-the-united-states-regarding-weapons-of-mass-destruction.txt",9434
train,republican,George_Bush,"October 04, 1991__executive-order-12775prohibiting-certain-transactions-with-respect-to-haiti.txt","George_Bush/October 04, 1991__executive-order-12775prohibiting-certain-transactions-with-respect-to-haiti.txt","train/republican/George_Bush/October 04, 1991__executive-order-12775prohibiting-certain-transactions-with-respect-to-haiti.txt",3489
train,republican,George_Bush,"September 29, 1989__executive-order-12693exclusion-of-the-defense-mapping-agency-reston-center-and-elements-under-the-joint-special-operations-command-from-the-.txt","George_Bush/September 29, 1989__executive-order-12693exclusion-of-the-defense-mapping-agency-reston-center-and-elements-under-the-joint-special-operations-command-from-the-.txt","train/republican/George_Bush/September 29, 1989__executive-order-12693exclusion-of-the-defense-mapping-agency-reston-center-and-elements-under-the-joint-special-operations-command-from-the-.txt",283
train,republican,George_Bush,"March 19, 1991__executive-order-12757implementation-of-the-enterprise-for-the-americas-initiative.txt","George_Bush/March 19, 1991__executive-order-12757implementation-of-the-enterprise-for-the-americas-initiative.txt","train/republican/George_Bush/March 19, 1991__executive-order-12757implementation-of-the-enterprise-for-the-americas-initiative.txt",4899
train,republican,Donald_J_Trump_(2nd_Term),"August 13, 2025__executive-order-14336ensuring-american-pharmaceutical-supply-chain-resilience-by-filling-the-strategic-active-pharmaceutical-ingredients-res.txt","Donald_J_Trump_(2nd_Term)/August 13, 2025__executive-order-14336ensuring-american-pharmaceutical-supply-chain-resilience-by-filling-the-strategic-active-pharmaceutical-ingredients-res.txt","train/republican/Donald_J_Trump_(2nd_Term)/August 13, 2025__executive-order-14336ensuring-american-pharmaceutical-supply-chain-resilience-by-filling-the-strategic-active-pharmaceutical-ingredients-res.txt",5637
train,republican,Donald_J_Trump_(2nd_Term),"February 11, 2026__executive-order-14386strengthening-united-states-national-defense-with-americas-beautiful-clean-coal-power-generation-fleet.txt","Donald_J_Trump_(2nd_Term)/February 11, 2026__executive-order-14386strengthening-united-states-national-defense-with-americas-beautiful-clean-coal-power-generation-fleet.txt","train/republican/Donald_J_Trump_(2nd_Term)/February 11, 2026__executive-order-14386strengthening-united-states-national-defense-with-americas-beautiful-clean-coal-power-generation-fleet.txt",3200
train,republican,Donald_J_Trump_(1st_Term),"September 26, 2019__executive-order-13888enhancing-state-and-local-involvement-in-refugee-resettlement.txt","Donald_J_Trump_(1st_Term)/September 26, 2019__executive-order-13888enhancing-state-and-local-involvement-in-refugee-resettlement.txt","train/republican/Donald_J_Trump_(1st_Term)/September 26, 2019__executive-order-13888enhancing-state-and-local-involvement-in-refugee-resettlement.txt",4917
train,republican,George_W_Bush,"December 24, 2007__executive-order-13453closing-of-executive-departments-and-agencies-of-the-federal-government-on-monday-december-24-2007.txt","George_W_Bush/December 24, 2007__executive-order-13453closing-of-executive-departments-and-agencies-of-the-federal-government-on-monday-december-24-2007.txt","train/republican/George_W_Bush/December 24, 2007__executive-order-13453closing-of-executive-departments-and-agencies-of-the-federal-government-on-monday-december-24-2007.txt",817
train,republican,Donald_J_Trump_(1st_Term),"May 15, 2020__executive-order-13923establishment-of-the-forced-labor-enforcement-task-force-under-section-741-of-the-united-states-mexico-canada-agreement.txt","Donald_J_Trump_(1st_Term)/May 15, 2020__executive-order-13923establishment-of-the-forced-labor-enforcement-task-force-under-section-741-of-the-united-states-mexico-canada-agreement.txt","train/republican/Donald_J_Trump_(1st_Term)/May 15, 2020__executive-order-13923establishment-of-the-forced-labor-enforcement-task-force-under-section-741-of-the-united-states-mexico-canada-agreement.txt",2589
train,republican,George_Bush,"December 12, 1990__executive-order-12736adjustments-of-certain-rates-of-pay-and-allowances.txt","George_Bush/December 12, 1990__executive-order-12736adjustments-of-certain-rates-of-pay-and-allowances.txt","train/republican/George_Bush/December 12, 1990__executive-order-12736adjustments-of-certain-rates-of-pay-and-allowances.txt",3222
train,republican,Donald_J_Trump_(1st_Term),"March 19, 2018__executive-order-13827taking-additional-steps-to-address-the-situation-in-venezuela.txt","Donald_J_Trump_(1st_Term)/March 19, 2018__executive-order-13827taking-additional-steps-to-address-the-situation-in-venezuela.txt","train/republican/Donald_J_Trump_(1st_Term)/March 19, 2018__executive-order-13827taking-additional-steps-to-address-the-situation-in-venezuela.txt",3350
train,republican,Donald_J_Trump_(1st_Term),"July 24, 2020__executive-order-13937access-to-affordable-life-saving-medications.txt","Donald_J_Trump_(1st_Term)/July 24, 2020__executive-order-13937access-to-affordable-life-saving-medications.txt","train/republican/Donald_J_Trump_(1st_Term)/July 24, 2020__executive-order-13937access-to-affordable-life-saving-medications.txt",3657
train,republican,George_W_Bush,"November 26, 2008__executive-order-13480exclusions-from-the-federal-labor-management-relations-program.txt","George_W_Bush/November 26, 2008__executive-order-13480exclusions-from-the-federal-labor-management-relations-program.txt","train/republican/George_W_Bush/November 26, 2008__executive-order-13480exclusions-from-the-federal-labor-management-relations-program.txt",4483
train,republican,George_W_Bush,"December 14, 2005__executive-order-13392improving-agency-disclosure-of-information.txt","George_W_Bush/December 14, 2005__executive-order-13392improving-agency-disclosure-of-information.txt","train/republican/George_W_Bush/December 14, 2005__executive-order-13392improving-agency-disclosure-of-information.txt",14042
train,republican,Donald_J_Trump_(1st_Term),"January 31, 2020__executive-order-13903combating-human-trafficking-and-online-child-exploitation-in-the-united-states.txt","Donald_J_Trump_(1st_Term)/January 31, 2020__executive-order-13903combating-human-trafficking-and-online-child-exploitation-in-the-united-states.txt","train/republican/Donald_J_Trump_(1st_Term)/January 31, 2020__executive-order-13903combating-human-trafficking-and-online-child-exploitation-in-the-united-states.txt",7595
train,republican,Donald_J_Trump_(1st_Term),"February 26, 2018__executive-order-13824presidents-council-on-sports-fitness-and-nutrition.txt","Donald_J_Trump_(1st_Term)/February 26, 2018__executive-order-13824presidents-council-on-sports-fitness-and-nutrition.txt","train/republican/Donald_J_Trump_(1st_Term)/February 26, 2018__executive-order-13824presidents-council-on-sports-fitness-and-nutrition.txt",6648
train,republican,Donald_J_Trump_(2nd_Term),"May 01, 2025__executive-order-14291establishment-of-the-religious-liberty-commission.txt","Donald_J_Trump_(2nd_Term)/May 01, 2025__executive-order-14291establishment-of-the-religious-liberty-commission.txt","train/republican/Donald_J_Trump_(2nd_Term)/May 01, 2025__executive-order-14291establishment-of-the-religious-liberty-commission.txt",9073
train,republican,Donald_J_Trump_(1st_Term),"January 24, 2017__executive-order-13766expediting-environmental-reviews-and-approvals-for-high-priority-infrastructure-projects.txt","Donald_J_Trump_(1st_Term)/January 24, 2017__executive-order-13766expediting-environmental-reviews-and-approvals-for-high-priority-infrastructure-projects.txt","train/republican/Donald_J_Trump_(1st_Term)/January 24, 2017__executive-order-13766expediting-environmental-reviews-and-approvals-for-high-priority-infrastructure-projects.txt",3928
train,republican,Donald_J_Trump_(2nd_Term),"September 04, 2025__executive-order-14345implementing-the-united-statesjapan-agreement.txt","Donald_J_Trump_(2nd_Term)/September 04, 2025__executive-order-14345implementing-the-united-statesjapan-agreement.txt","train/republican/Donald_J_Trump_(2nd_Term)/September 04, 2025__executive-order-14345implementing-the-united-statesjapan-agreement.txt",12825
train,republican,Donald_J_Trump_(2nd_Term),"June 30, 2025__executive-order-14312providing-for-the-revocation-of-syria-sanctions.txt","Donald_J_Trump_(2nd_Term)/June 30, 2025__executive-order-14312providing-for-the-revocation-of-syria-sanctions.txt","train/republican/Donald_J_Trump_(2nd_Term)/June 30, 2025__executive-order-14312providing-for-the-revocation-of-syria-sanctions.txt",14997
